filename,extension,localisation_in_sciex_os_project,rack,plate_position,comment,sample_id,latitude,x_coord,y_coord,date_updated,user_created,id,date_created,longitude,collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,collector_orcid,collector_inat,qfield_project,name_proposition,ipen,raw_date,geometry_type,geometry_coordinates,file_type,injection,container_id,ionization_mode,normalized_date,date_parse_status,filename_date_token
20261803_Mazz_Sample_drog_000253_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000253_01,1,E7,plate 3,drog_000253,,,,2026-07-21T12:50:39.620Z,053e0368-4ed8-4569-a070-81a22ad13957,74688,2026-01-29T15:12:51.638Z,,Emmanuel Defossez,Leaf,false,true,Plantago_lanceolata_L,false,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_01.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_02.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_03.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_04.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000253_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121133035,,,sample,1,drog_000253_01,positive,2026-01-21T13:30:35+00:00,valid,20261803
20261803_Mazz_Sample_drog_000418_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000418_01,1,E8,plate 3,drog_000418,,,,2026-07-21T12:50:38.760Z,053e0368-4ed8-4569-a070-81a22ad13957,74474,2026-01-29T15:12:44.106Z,,Emmanuel Defossez,Fruit,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126140703,,,sample,1,drog_000418_01,positive,2026-01-26T14:07:03+00:00,valid,20261803
20261803_Mazz_Sample_drog_000004_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000004_01,1,E9,plate 3,drog_000004,6.9345083,6.9345083,47.00021,2026-07-21T12:11:40.545Z,053e0368-4ed8-4569-a070-81a22ad13957,74480,2026-01-29T15:12:44.381Z,47.00021,Emmanuel Defossez,Leaf,true,true,Menyanthes_trifoliata_L,false,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_01.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_02.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_03.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_04.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000004_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260112154603,Point,"[6.934508470546228,47.00020998515713]",sample,1,drog_000004_01,positive,2026-01-12T15:46:03+00:00,valid,20261803
20261803_Mazz_Sample_drog_000172_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000172_01,1,E10,plate 3,drog_000172,,,,2026-07-21T12:50:39.880Z,053e0368-4ed8-4569-a070-81a22ad13957,74717,2026-01-29T15:12:54.260Z,,Emmanuel Defossez,Seed,false,true,Foeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000172_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000172_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000172_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000172_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000172_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121144053,,,sample,1,drog_000172_01,positive,2026-01-21T14:40:53+00:00,valid,20261803
20261803_Mazz_Sample_drog_000032_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000032_01,1,E11,plate 3,drog_000032,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.247Z,053e0368-4ed8-4569-a070-81a22ad13957,74508,2026-01-29T15:12:45.337Z,47.000084,Emmanuel Defossez,Root,true,false,Ononis_spinosa_L,false,DCIM/droguier_jbn/Ononis_spinosa_L_drog_000032_01.jpg,DCIM/droguier_jbn/Ononis_spinosa_L_drog_000032_02.jpg,DCIM/droguier_jbn/Ononis_spinosa_L_drog_000032_03.jpg,DCIM/droguier_jbn/Ononis_spinosa_L_drog_000032_04.jpg,DCIM/droguier_jbn/Ononis_spinosa_L_drog_000032_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260113113810,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000032_01,positive,2026-01-13T11:38:10+00:00,valid,20261803
20261803_Mazz_Sample_drog_000568_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000568_01,1,E12,plate 3,drog_000568,,,,2026-07-21T12:11:39.059Z,053e0368-4ed8-4569-a070-81a22ad13957,74383,2026-01-29T15:12:40.587Z,,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126092805,,,sample,1,drog_000568_01,positive,2026-01-26T09:28:05+00:00,valid,20261803
20261803_Mazz_Sample_drog_000376_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000376_01,1,F1,plate 3,drog_000376,,,,2026-07-21T12:11:45.763Z,053e0368-4ed8-4569-a070-81a22ad13957,74785,2026-01-29T15:12:56.878Z,,Emmanuel Defossez,Fruit,true,true,,true,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000376_01.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000376_03.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000376_04.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000376_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Vaccinium myrtillus,,20260126152037,,,sample,1,drog_000376_01,positive,2026-01-26T15:20:37+00:00,valid,20261803
20261803_Mazz_Sample_drog_000028_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000028_01,1,F2,plate 3,drog_000028,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.143Z,053e0368-4ed8-4569-a070-81a22ad13957,74504,2026-01-29T15:12:45.236Z,47.000084,Emmanuel Defossez,Fruit,true,false,Linum_usitatissimum_L,false,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_01.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_02.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_03.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_04.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260113112629,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000028_01,positive,2026-01-13T11:26:29+00:00,valid,20261803
20261803_Mazz_Sample_drog_000186_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000186_01,1,F3,plate 3,drog_000186,,,,2026-07-21T12:11:38.638Z,053e0368-4ed8-4569-a070-81a22ad13957,74348,2026-01-29T15:12:38.781Z,,Emmanuel Defossez,Leaf,false,true,,true,DCIM/droguier_jbn/Equisetum arvense_drog_000186_01.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000186_02.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000186_03.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000186_04.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000186_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Equisetum arvense,,20260123095959,,,sample,1,drog_000186_01,positive,2026-01-23T09:59:59+00:00,valid,20261803
20261803_Mazz_Sample_drog_000105_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000105_01,1,F4,plate 3,drog_000105,,,,2026-07-21T12:11:38.587Z,053e0368-4ed8-4569-a070-81a22ad13957,74346,2026-01-29T15:12:38.676Z,,Emmanuel Defossez,Leaf,false,true,,true,DCIM/droguier_jbn/Equisetum arvense_drog_000105_01.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000105_02.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000105_03.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000105_04.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000105_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Equisetum arvense,,20260123095537,,,sample,1,drog_000105_01,positive,2026-01-23T09:55:37+00:00,valid,20261803
20261803_Mazz_Sample_drog_000481_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000481_01,1,F5,plate 3,drog_000481,,,,2026-07-21T12:11:45.712Z,053e0368-4ed8-4569-a070-81a22ad13957,74783,2026-01-29T15:12:56.796Z,,Emmanuel Defossez,Fruit,true,true,,true,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000481_01.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000481_03.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000481_04.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000481_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Vaccinium myrtillus,,20260126151736,,,sample,1,drog_000481_01,positive,2026-01-26T15:17:36+00:00,valid,20261803
20261803_Mazz_Sample_drog_000433_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000433_01,1,F6,plate 3,drog_000433,,,,2026-07-21T12:11:39.384Z,053e0368-4ed8-4569-a070-81a22ad13957,74396,2026-01-29T15:12:41.396Z,,Emmanuel Defossez,Leaf,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000433_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000433_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000433_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000433_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126103908,,,sample,1,drog_000433_01,positive,2026-01-26T10:39:08+00:00,valid,20261803
20261803_Mazz_Sample_drog_000363_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000363_01,1,F7,plate 3,drog_000363,,,,2026-07-21T12:50:38.615Z,053e0368-4ed8-4569-a070-81a22ad13957,74451,2026-01-29T15:12:43.249Z,,Emmanuel Defossez,Root,true,false,Gentiana_lutea_L,false,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000363_01.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000363_03.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000363_04.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000363_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126121339,,,sample,1,drog_000363_01,positive,2026-01-26T12:13:39+00:00,valid,20261803
20261803_Mazz_Sample_drog_000439_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000439_01,1,F8,plate 3,drog_000439,,,,2026-07-21T12:11:39.555Z,053e0368-4ed8-4569-a070-81a22ad13957,74403,2026-01-29T15:12:41.676Z,,Emmanuel Defossez,Fruit,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000439_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000439_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000439_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000439_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126105157,,,sample,1,drog_000439_01,positive,2026-01-26T10:51:57+00:00,valid,20261803
20261803_Mazz_Sample_drog_000442_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000442_01,1,F9,plate 3,drog_000442,,,,2026-07-21T12:11:39.652Z,053e0368-4ed8-4569-a070-81a22ad13957,74407,2026-01-29T15:12:41.833Z,,Emmanuel Defossez,Fruit,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000442_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000442_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000442_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000442_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126105738,,,sample,1,drog_000442_01,positive,2026-01-26T10:57:38+00:00,valid,20261803
20261803_Mazz_Sample_drog_000305_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000305_01,1,F10,plate 3,drog_000305,,,,2026-07-21T12:11:45.948Z,053e0368-4ed8-4569-a070-81a22ad13957,74792,2026-01-29T15:12:57.164Z,,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000305_01.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000305_03.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000305_04.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000305_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Vaccinium myrtillus,,20260126153219,,,sample,1,drog_000305_01,positive,2026-01-26T15:32:19+00:00,valid,20261803
20261803_Mazz_Sample_drog_000387_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000387_01,1,F11,plate 3,drog_000387,,,,2026-07-21T12:11:39.309Z,053e0368-4ed8-4569-a070-81a22ad13957,74393,2026-01-29T15:12:41.168Z,,Emmanuel Defossez,Leaf,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000387_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000387_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000387_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000387_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126095424,,,sample,1,drog_000387_01,positive,2026-01-26T09:54:24+00:00,valid,20261803
20261803_Mazz_Sample_drog_000324_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000324_01,1,F12,plate 3,drog_000324,,,,2026-07-21T12:11:45.371Z,053e0368-4ed8-4569-a070-81a22ad13957,74769,2026-01-29T15:12:56.244Z,,Emmanuel Defossez,Root,true,true,,true,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000324_01.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000373_02.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000324_03.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000324_04.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000324_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Glycyrrhiza glabra,,20260126144452,,,sample,1,drog_000324_01,positive,2026-01-26T14:44:52+00:00,valid,20261803
20261803_Mazz_Sample_drog_000412_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000412_01,1,G1,plate 3,drog_000412,,,,2026-07-21T12:11:39.483Z,053e0368-4ed8-4569-a070-81a22ad13957,74400,2026-01-29T15:12:41.564Z,,Emmanuel Defossez,Leaf,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000412_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000412_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000412_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000412_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126104633,,,sample,1,drog_000412_01,positive,2026-01-26T10:46:33+00:00,valid,20261803
20261803_Mazz_Sample_drog_000093_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000093_01,1,G2,plate 3,drog_000093,,,,2026-07-21T12:50:40.471Z,053e0368-4ed8-4569-a070-81a22ad13957,74743,2026-01-29T15:12:55.300Z,,Emmanuel Defossez,Seed,false,true,Carum_carvi_L,false,DCIM/droguier_jbn/Carum_carvi_L_drog_000093_01.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000259_02.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000093_03.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000093_04.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000093_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121153906,,,sample,1,drog_000093_01,positive,2026-01-21T15:39:06+00:00,valid,20261803
20261803_Mazz_Sample_drog_000458_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000458_01,1,G3,plate 3,drog_000458,,,,2026-07-21T12:11:39.678Z,053e0368-4ed8-4569-a070-81a22ad13957,74408,2026-01-29T15:12:41.883Z,,Emmanuel Defossez,Fruit,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000458_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000458_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000458_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000458_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126105842,,,sample,1,drog_000458_01,positive,2026-01-26T10:58:42+00:00,valid,20261803
20261803_Mazz_Sample_drog_000288_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000288_01,1,G4,plate 3,drog_000288,,,,2026-07-21T12:50:40.543Z,053e0368-4ed8-4569-a070-81a22ad13957,74746,2026-01-29T15:12:55.412Z,,Emmanuel Defossez,Seed,false,true,Carum_carvi_L,false,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_01.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000259_02.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_03.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_04.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121154730,,,sample,1,drog_000288_01,positive,2026-01-21T15:47:30+00:00,valid,20261803
20261803_Mazz_Sample_drog_000561_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000561_01,1,G5,plate 3,drog_000561,,,,2026-07-21T12:50:38.232Z,053e0368-4ed8-4569-a070-81a22ad13957,74422,2026-01-29T15:12:42.340Z,,Emmanuel Defossez,Leaf,true,false,Laurus_nobilis_L,false,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000561_01.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000327_02.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000561_03.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000561_04.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000561_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126112242,,,sample,1,drog_000561_01,positive,2026-01-26T11:22:42+00:00,valid,20261803
20261803_Mazz_Sample_drog_000099_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000099_01,1,G6,plate 3,drog_000099,,,,2026-07-21T12:50:39.543Z,053e0368-4ed8-4569-a070-81a22ad13957,74684,2026-01-29T15:12:51.507Z,,Emmanuel Defossez,Leaf,false,true,Plantago_lanceolata_L,false,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_01.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_02.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_03.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_04.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121132234,,,sample,1,drog_000099_01,positive,2026-01-21T13:22:34+00:00,valid,20261803
20261803_Mazz_Sample_drog_000316_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000316_01,1,G7,plate 3,drog_000316,,,,2026-07-21T12:50:40.678Z,053e0368-4ed8-4569-a070-81a22ad13957,74754,2026-01-29T15:12:55.734Z,,Emmanuel Defossez,Fruit,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000316_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126141226,,,sample,1,drog_000316_01,positive,2026-01-26T14:12:26+00:00,valid,20261803
20261803_Mazz_Sample_drog_000017_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000017_01,1,G8,plate 3,drog_000017,6.9344945,6.9344945,47.000053,2026-07-21T12:11:40.875Z,053e0368-4ed8-4569-a070-81a22ad13957,74493,2026-01-29T15:12:44.926Z,47.000053,Emmanuel Defossez,Whole organism,true,true,,true,DCIM/droguier_jbn/Cetraria islandica L.Ach._drog_000017_01.jpg,DCIM/droguier_jbn/Cetraria islandica L.Ach._drog_000017_02.jpg,DCIM/droguier_jbn/Cetraria islandica L.Ach._drog_000017__03.jpg,DCIM/droguier_jbn/Cetraria islandica L.Ach._drog_000017__04.jpg,DCIM/droguier_jbn/Cetraria islandica L.Ach._drog_000017__05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Cetraria islandica L.Ach.,,20260112170007,Point,"[6.934494394254939,47.00005522768051]",sample,1,drog_000017_01,positive,2026-01-12T17:00:07+00:00,valid,20261803
20261803_Mazz_Sample_drog_000417_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000417_01,1,G9,plate 3,drog_000417,,,,2026-07-21T12:50:38.025Z,053e0368-4ed8-4569-a070-81a22ad13957,74412,2026-01-29T15:12:42.015Z,,Emmanuel Defossez,Fruit,true,false,Thymus_vulgaris_L,false,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000417_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000417_03.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000417_04.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000417_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126110429,,,sample,1,drog_000417_01,positive,2026-01-26T11:04:29+00:00,valid,20261803
20261803_Mazz_Sample_drog_000371_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000371_01,1,G10,plate 3,drog_000371,,,,2026-07-21T12:11:45.491Z,053e0368-4ed8-4569-a070-81a22ad13957,74774,2026-01-29T15:12:56.429Z,,Emmanuel Defossez,Root,true,true,,true,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000371_01.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000373_02.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000371_03.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000371_04.jpg,DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000371_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Glycyrrhiza glabra,,20260126145317,,,sample,1,drog_000371_01,positive,2026-01-26T14:53:17+00:00,valid,20261803
20261803_Mazz_Sample_drog_000155_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000155_01,1,G11,plate 3,drog_000155,,,,2026-07-21T12:11:38.515Z,053e0368-4ed8-4569-a070-81a22ad13957,74343,2026-01-29T15:12:38.550Z,,Emmanuel Defossez,Leaf,false,true,,true,DCIM/droguier_jbn/Equisetum arvense_drog_000155_01.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000155_02.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000155_03.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000155_04.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000155_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Equisetum arvense,,20260123094751,,,sample,1,drog_000155_01,positive,2026-01-23T09:47:51+00:00,valid,20261803
20261803_Mazz_Sample_drog_000451_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000451_01,1,G12,plate 3,drog_000451,,,,2026-07-21T12:50:38.296Z,053e0368-4ed8-4569-a070-81a22ad13957,74425,2026-01-29T15:12:42.448Z,,Emmanuel Defossez,Fruit,true,false,Laurus_nobilis_L,false,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000451_01.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000451_02.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000451_03.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000451_04.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000451_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126112747,,,sample,1,drog_000451_01,positive,2026-01-26T11:27:47+00:00,valid,20261803
