original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	profile_mode	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match
dbgi_003020	dbgi_003020_01_01	dbgi_003020_01	dbgi_003020	jbuf	positive			7.1565113	46.792656			Senecio erucifolius L.	[7.156511354129369, 46.79265690159097]		52.4	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003020_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003020	dbgi_003020_01_01	dbgi_003020_01	dbgi_003020	jbuf	negative			7.1565113	46.792656			Senecio erucifolius L.	[7.156511354129369, 46.79265690159097]		52.4	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003020_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003041	dbgi_003041_01_01	dbgi_003041_01	dbgi_003041	jbuf	positive			7.1564937	46.792652			Senecio erraticus Bertol.	[7.15649365440511, 46.79265078928125]		48.2	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_003041_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003041	dbgi_003041_01_01	dbgi_003041_01	dbgi_003041	jbuf	negative			7.1564937	46.792652			Senecio erraticus Bertol.	[7.15649365440511, 46.79265078928125]		48.2	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_003041_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003059	dbgi_003059_01_01	dbgi_003059_01	dbgi_003059	jbuf	positive			7.1564817	46.79265			Senecio cineraria DC.	[7.156481635716546, 46.79264821037189]		52.1	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003059_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003059	dbgi_003059_01_01	dbgi_003059_01	dbgi_003059	jbuf	negative			7.1564817	46.79265			Senecio cineraria DC.	[7.156481635716546, 46.79264821037189]		52.1	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003059_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003011	dbgi_003011_01_01	dbgi_003011_01	dbgi_003011	jbuf	positive			7.156475	46.792645			Emilia coccinea (Sims) G. Don	[7.156474958550774, 46.792643135173975]		51.5	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003011_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003011	dbgi_003011_01_01	dbgi_003011_01	dbgi_003011	jbuf	negative			7.156475	46.792645			Emilia coccinea (Sims) G. Don	[7.156474958550774, 46.792643135173975]		51.5	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003011_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003024	dbgi_003024_01_01	dbgi_003024_01	dbgi_003024	jbuf	positive			7.156467	46.792637			Dimorphotheca ecklonis DC.	[7.156466850681848, 46.79263865882252]		51	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_003024_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003024	dbgi_003024_01_01	dbgi_003024_01	dbgi_003024	jbuf	negative			7.156467	46.792637			Dimorphotheca ecklonis DC.	[7.156466850681848, 46.79263865882252]		51	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_003024_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002733	dbgi_002733_01_01	dbgi_002733_01	dbgi_002733	jbuf	positive			7.1564584	46.792633			Calendula officinalis L.	[7.156458420957524, 46.79263319504433]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_002733_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002733	dbgi_002733_01_01	dbgi_002733_01	dbgi_002733	jbuf	negative			7.1564584	46.792633			Calendula officinalis L.	[7.156458420957524, 46.79263319504433]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_002733_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003031	dbgi_003031_01_01	dbgi_003031_01	dbgi_003031	jbuf	positive			7.1563993	46.792606			Tilia platyphyllos Scop.	[7.156399058773383, 46.792605336847785]		50.6	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003031_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003031	dbgi_003031_01_01	dbgi_003031_01	dbgi_003031	jbuf	negative			7.1563993	46.792606			Tilia platyphyllos Scop.	[7.156399058773383, 46.792605336847785]		50.6	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003031_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003049	dbgi_003049_01_01	dbgi_003049_01	dbgi_003049	jbuf	positive			7.156437	46.792652			Anaphalis margaritacea (L.) Benth.	[7.156436820560012, 46.7926523137553]		50.3	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003049_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003049	dbgi_003049_01_01	dbgi_003049_01	dbgi_003049	jbuf	negative			7.156437	46.792652			Anaphalis margaritacea (L.) Benth.	[7.156436820560012, 46.7926523137553]		50.3	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003049_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003046	dbgi_003046_01_01	dbgi_003046_01	dbgi_003046	jbuf	positive			7.1564417	46.792652			Filago vulgaris Lam.	[7.156441904439897, 46.79265319845934]		50.8	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003046_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003046	dbgi_003046_01_01	dbgi_003046_01	dbgi_003046	jbuf	negative			7.1564417	46.792652			Filago vulgaris Lam.	[7.156441904439897, 46.79265319845934]		50.8	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003046_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002990	dbgi_002990_01_01	dbgi_002990_01	dbgi_002990	jbuf	positive			7.1564484	46.792656			Helichrysum petiolare Hilliard et B.L. Burtt	[7.156448345343498, 46.79265423596168]		50.6	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_002990_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002990	dbgi_002990_01_01	dbgi_002990_01	dbgi_002990	jbuf	negative			7.1564484	46.792656			Helichrysum petiolare Hilliard et B.L. Burtt	[7.156448345343498, 46.79265423596168]		50.6	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_002990_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003040	dbgi_003040_01_01	dbgi_003040_01	dbgi_003040	jbuf	positive			7.1564503	46.79266			Gnaphalium luteo-album L.	[7.156450103466824, 46.79265975873612]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003040_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003040	dbgi_003040_01_01	dbgi_003040_01	dbgi_003040	jbuf	negative			7.1564503	46.79266			Gnaphalium luteo-album L.	[7.156450103466824, 46.79265975873612]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003040_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003009	dbgi_003009_01_01	dbgi_003009_01	dbgi_003009	jbuf	positive			7.1564612	46.792664			Aster pyrenaeus DC.	[7.156461234920763, 46.79266528822716]		51.7	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003009_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003009	dbgi_003009_01_01	dbgi_003009_01	dbgi_003009	jbuf	negative			7.1564612	46.792664			Aster pyrenaeus DC.	[7.156461234920763, 46.79266528822716]		51.7	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003009_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003056	dbgi_003056_01_01	dbgi_003056_01	dbgi_003056	jbuf	positive			7.156467	46.792664			Aster linosyris (L.) Bernh.	[7.156466826346492, 46.79266300191915]		51	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003056_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003056	dbgi_003056_01_01	dbgi_003056_01	dbgi_003056	jbuf	negative			7.156467	46.792664			Aster linosyris (L.) Bernh.	[7.156466826346492, 46.79266300191915]		51	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003056_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003045	dbgi_003045_01_01	dbgi_003045_01	dbgi_003045	jbuf	positive			7.1564713	46.79267			Aster himalaicus C.B.Clarke	[7.156471049020012, 46.7926717947994]		50	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003045_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003045	dbgi_003045_01_01	dbgi_003045_01	dbgi_003045	jbuf	negative			7.1564713	46.79267			Aster himalaicus C.B.Clarke	[7.156471049020012, 46.7926717947994]		50	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003045_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003014		dbgi_003014_01	dbgi_003014	jbuf				7.1564713	46.792664			Aster sibiricus L.	[7.156471186124356, 46.79266460207276]		48.4		mg	µl	20x20 MeOH/H2O										
dbgi_003051	dbgi_003051_01_01	dbgi_003051_01	dbgi_003051	jbuf	positive			7.1564956	46.79268			Callistephus chinensis (L.) Nees	[7.156495785042687, 46.79268049095291]		51	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003051_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003051	dbgi_003051_01_01	dbgi_003051_01	dbgi_003051	jbuf	negative			7.1564956	46.79268			Callistephus chinensis (L.) Nees	[7.156495785042687, 46.79268049095291]		51	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003051_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003016	dbgi_003016_01_01	dbgi_003016_01	dbgi_003016	jbuf	positive			7.156504	46.79268			Baccharis halimifolia L.	[7.156504330737425, 46.79267948190693]		48.9	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003016_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003016	dbgi_003016_01_01	dbgi_003016_01	dbgi_003016	jbuf	negative			7.156504	46.79268			Baccharis halimifolia L.	[7.156504330737425, 46.79267948190693]		48.9	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003016_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003035	dbgi_003035_01_01	dbgi_003035_01	dbgi_003035	jbuf	positive			7.1565237	46.792686			aaunknown	[7.156523573270009, 46.7926853267023]		48.5	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003035_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003035	dbgi_003035_01_01	dbgi_003035_01	dbgi_003035	jbuf	negative			7.1565237	46.792686			aaunknown	[7.156523573270009, 46.7926853267023]		48.5	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003035_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002995	dbgi_002995_01_01	dbgi_002995_01	dbgi_002995	jbuf	positive			7.156542	46.792686			Erigeron glaucus Ker - Gawl.	[7.156541956324802, 46.79268738257551]		50.4	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_002995_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002995	dbgi_002995_01_01	dbgi_002995_01	dbgi_002995	jbuf	negative			7.156542	46.792686			Erigeron glaucus Ker - Gawl.	[7.156541956324802, 46.79268738257551]		50.4	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_002995_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003055	dbgi_003055_01_01	dbgi_003055_01	dbgi_003055	jbuf	positive			7.1565433	46.792683			Erigeron karvinskianus DC.	[7.156543187967614, 46.792683496112936]		48.1	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003055_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003055	dbgi_003055_01_01	dbgi_003055_01	dbgi_003055	jbuf	negative			7.1565433	46.792683			Erigeron karvinskianus DC.	[7.156543187967614, 46.792683496112936]		48.1	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003055_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003019	dbgi_003019_01_01	dbgi_003019_01	dbgi_003019	jbuf	positive			7.156547	46.792686			Erigeron acer L. s.l.	[7.15654718780016, 46.79268472460363]		47.6	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003019_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003019	dbgi_003019_01_01	dbgi_003019_01	dbgi_003019	jbuf	negative			7.156547	46.792686			Erigeron acer L. s.l.	[7.15654718780016, 46.79268472460363]		47.6	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003019_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003021	dbgi_003021_01_01	dbgi_003021_01	dbgi_003021	jbuf	positive			7.1565595	46.792686			Boltonia asteroides (L.) L' Hr.	[7.15655935135161, 46.79268720932481]		50.6	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003021_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003021	dbgi_003021_01_01	dbgi_003021_01	dbgi_003021	jbuf	negative			7.1565595	46.792686			Boltonia asteroides (L.) L' Hr.	[7.15655935135161, 46.79268720932481]		50.6	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003021_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003054	dbgi_003054_01_01	dbgi_003054_01	dbgi_003054	jbuf	positive			7.1565723	46.792686			Symphyotrichum oblongifolium (Nutt.) G.L. Nesom	[7.156572114802343, 46.7926863642332]		48.3	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003054_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003054	dbgi_003054_01_01	dbgi_003054_01	dbgi_003054	jbuf	negative			7.1565723	46.792686			Symphyotrichum oblongifolium (Nutt.) G.L. Nesom	[7.156572114802343, 46.7926863642332]		48.3	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003054_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003036	dbgi_003036_01_01	dbgi_003036_01	dbgi_003036	jbuf	positive			7.156572	46.792683			Aster azureus Lindl.	[7.156571978879357, 46.792680904521895]		48.1	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003036_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003036	dbgi_003036_01_01	dbgi_003036_01	dbgi_003036	jbuf	negative			7.156572	46.792683			Aster azureus Lindl.	[7.156571978879357, 46.792680904521895]		48.1	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003036_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003013	dbgi_003013_01_01	dbgi_003013_01	dbgi_003013	jbuf	positive			7.1565895	46.79268			Aster novi-belgii L.	[7.156589553911787, 46.79267995216352]		49	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003013_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003013	dbgi_003013_01_01	dbgi_003013_01	dbgi_003013	jbuf	negative			7.1565895	46.79268			Aster novi-belgii L.	[7.156589553911787, 46.79267995216352]		49	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003013_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003028	dbgi_003028_01_01	dbgi_003028_01	dbgi_003028	jbuf	positive			7.1565876	46.792683			Aster macrophyllus L.	[7.156587680986035, 46.79268424977944]		49.5	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003028_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003028	dbgi_003028_01_01	dbgi_003028_01	dbgi_003028	jbuf	negative			7.1565876	46.792683			Aster macrophyllus L.	[7.156587680986035, 46.79268424977944]		49.5	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003028_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003008	dbgi_003008_01_01	dbgi_003008_01	dbgi_003008	jbuf	positive			7.1566143	46.79268			Artemisia campestris L. subsp. campestris	[7.156614495295107, 46.79267818763052]		50.4	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003008_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003008	dbgi_003008_01_01	dbgi_003008_01	dbgi_003008	jbuf	negative			7.1566143	46.79268			Artemisia campestris L. subsp. campestris	[7.156614495295107, 46.79267818763052]		50.4	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003008_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002635	dbgi_002635_01_01	dbgi_002635_01	dbgi_002635	jbuf	positive			7.156625	46.792683			Artemisia dracunculus L. (Estragon fran§ais)	[7.156624954605943, 46.79268149030896]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_002635_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002635	dbgi_002635_01_01	dbgi_002635_01	dbgi_002635	jbuf	negative			7.156625	46.792683			Artemisia dracunculus L. (Estragon fran§ais)	[7.156624954605943, 46.79268149030896]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_002635_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002989	dbgi_002989_01_01	dbgi_002989_01	dbgi_002989	jbuf	positive			7.15663	46.792675			Artemisia vulgaris L.	[7.15663022267332, 46.792675999503054]		47.7	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_002989_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002989	dbgi_002989_01_01	dbgi_002989_01	dbgi_002989	jbuf	negative			7.15663	46.792675			Artemisia vulgaris L.	[7.15663022267332, 46.792675999503054]		47.7	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_002989_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003043	dbgi_003043_01_01	dbgi_003043_01	dbgi_003043	jbuf	positive			7.1566415	46.79268			Artemisia pontica L.	[7.156641321094411, 46.79267930795226]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003043_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003043	dbgi_003043_01_01	dbgi_003043_01	dbgi_003043	jbuf	negative			7.1566415	46.79268			Artemisia pontica L.	[7.156641321094411, 46.79267930795226]		49.4	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003043_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003030	dbgi_003030_01_01	dbgi_003030_01	dbgi_003030	jbuf	positive			7.1566534	46.79268			Leucanthemella serotina Tzvelev	[7.156653581252208, 46.79267843933258]		51.8	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_003030_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003030	dbgi_003030_01_01	dbgi_003030_01	dbgi_003030	jbuf	negative			7.1566534	46.79268			Leucanthemella serotina Tzvelev	[7.156653581252208, 46.79267843933258]		51.8	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_003030_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003053	dbgi_003053_01_01	dbgi_003053_01	dbgi_003053	jbuf	positive			7.1566486	46.792675			Artemisia abrotanum L.	[7.156648859366905, 46.79267466503008]		48.4	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_003053_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003053	dbgi_003053_01_01	dbgi_003053_01	dbgi_003053	jbuf	negative			7.1566486	46.792675			Artemisia abrotanum L.	[7.156648859366905, 46.79267466503008]		48.4	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_003053_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003034	dbgi_003034_01_01	dbgi_003034_01	dbgi_003034	jbuf	positive			7.1566625	46.79268			Achillea millefolium aggr.	[7.156662629052407, 46.79267841973604]		48.3	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_003034_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003034	dbgi_003034_01_01	dbgi_003034_01	dbgi_003034	jbuf	negative			7.1566625	46.79268			Achillea millefolium aggr.	[7.156662629052407, 46.79267841973604]		48.3	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_003034_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003025	dbgi_003025_01_01	dbgi_003025_01	dbgi_003025	jbuf	positive			7.1566634	46.79267			Achillea filipendulina Lam.	[7.156663500647095, 46.79267270348335]		51.7	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_003025_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003025	dbgi_003025_01_01	dbgi_003025_01	dbgi_003025	jbuf	negative			7.1566634	46.79267			Achillea filipendulina Lam.	[7.156663500647095, 46.79267270348335]		51.7	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_003025_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002965	dbgi_002965_01_01	dbgi_002965_01	dbgi_002965	jbuf	positive			7.15667	46.792675			Achillea clypeolata Sibth. et Sm.	[7.156670185792242, 46.79267666436948]		50.4	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_002965_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002965	dbgi_002965_01_01	dbgi_002965_01	dbgi_002965	jbuf	negative			7.15667	46.792675			Achillea clypeolata Sibth. et Sm.	[7.156670185792242, 46.79267666436948]		50.4	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_002965_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002955	dbgi_002955_01_01	dbgi_002955_01	dbgi_002955	jbuf	positive			7.156672	46.79267			Achillea ptarmica L.	[7.156672220780687, 46.79267053649076]		50	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_002955_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002955	dbgi_002955_01_01	dbgi_002955_01	dbgi_002955	jbuf	negative			7.156672	46.79267			Achillea ptarmica L.	[7.156672220780687, 46.79267053649076]		50	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_002955_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
